;CustomerID;Recency;Frequency;Monetary;R_Score;F_Score;M_Score;RFMScore;Customer_Segmentation;CompanyName;ContactName;ContactTitle;Address;City;Country;Phone;OrderID;EmployeeID;OrderDate;RequiredDate;ShipVia;Freight;ShipName;ShipAddress;ShipCity;ShipCountry;ProductID;UnitPrice_x;Quantity;Discount;ProductName;SupplierID;CategoryID;QuantityPerUnit;UnitPrice_y;UnitsInStock;UnitsOnOrder;ReorderLevel;Discontinued;recentpurchasedate;TotalSales
876;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10506;9;1997-04-15 00:00:00;1997-05-13 00:00:00;2;21,19;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;70;15.0;14;0.1;Outback Lager;7;1;24 - 355 ml bottles;15.0;15;10;30;False;1997-04-15;209.0
875;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10325;1;1996-10-09 00:00:00;1996-10-23 00:00:00;3;64,86;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;6;20.0;6;0.0;Grandma's Boysenberry Spread;3;2;12 - 8 oz jars;25.0;120;0;25;False;1996-10-09;120.0
878;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10542;1;1997-05-20 00:00:00;1997-06-17 00:00:00;3;10,95;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;11;21.0;15;0.05;Queso Cabrales;5;4;1 kg pkg.;21.0;22;30;30;False;1997-05-20;314.0
879;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10325;1;1996-10-09 00:00:00;1996-10-23 00:00:00;3;64,86;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;13;4.8;12;0.0;Konbu;6;8;2 kg box;6.0;24;0;5;False;1996-10-09;58.0
880;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10799;9;1997-12-26 00:00:00;1998-02-06 00:00:00;3;30,76;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;13;6.0;20;0.15;Konbu;6;8;2 kg box;6.0;24;0;5;False;1997-12-26;117.0
881;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10325;1;1996-10-09 00:00:00;1996-10-23 00:00:00;3;64,86;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;72;27.8;40;0.0;Mozzarella di Giovanni;14;4;24 - 200 g pkgs.;34.8;14;0;0;False;1996-10-09;1112.0
882;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10468;3;1997-03-07 00:00:00;1997-04-04 00:00:00;3;44,12;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;43;36.8;15;0.0;Ipoh Coffee;20;1;16 - 500 g tins;46.0;17;10;25;False;1997-03-07;552.0
883;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10817;3;1998-01-06 00:00:00;1998-01-20 00:00:00;2;306,07;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;40;18.4;60;0.15;Boston Crab Meat;19;8;24 - 4 oz tins;18.4;123;0;30;False;1998-01-06;1095.0
884;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10817;3;1998-01-06 00:00:00;1998-01-20 00:00:00;2;306,07;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;26;31.23;40;0.15;Gumbor Gummiborchen;11;3;100 - 250 g bags;31.23;15;0;0;False;1998-01-06;1243.0
885;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10849;9;1998-01-23 00:00:00;1998-02-20 00:00:00;2;0,56;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;26;31.23;18;0.15;Gumbor Gummiborchen;11;3;100 - 250 g bags;31.23;15;0;0;False;1998-01-23;559.0
877;KOENE;20;39;31704.0;3;4;4;344;Loyal Customers;Koniglich Essen;Philip Cramer;Sales Associate;Maubelstr. 90;Brandenburg;Germany;0555-09876;10325;1;1996-10-09 00:00:00;1996-10-23 00:00:00;3;64,86;Koniglich Essen;Maubelstr. 90;Brandenburg;Germany;14;18.6;9;0.0;Tofu;6;7;40 - 100 g pkgs.;23.25;35;0;0;False;1996-10-09;167.0
918;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10858;2;1998-01-29 00:00:00;1998-02-26 00:00:00;1;52,51;La corne d'abondance;67, avenue de l'Europe;Versailles;France;27;43.9;10;0.0;Schoggi Schokolade;11;3;100 - 100 g pieces;43.9;49;0;30;False;1998-01-29;439.0
917;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10858;2;1998-01-29 00:00:00;1998-02-26 00:00:00;1;52,51;La corne d'abondance;67, avenue de l'Europe;Versailles;France;7;30.0;5;0.0;Uncle Bob's Organic Dried Pears;3;7;12 - 1 lb pkgs.;30.0;15;0;10;False;1998-01-29;150.0
916;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10927;4;1998-03-05 00:00:00;1998-04-02 00:00:00;1;19,79;La corne d'abondance;67, avenue de l'Europe;Versailles;France;20;81.0;5;0.0;Sir Rodney's Marmalade;8;3;30 gift boxes;81.0;40;0;0;False;1998-03-05;405.0
915;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10973;6;1998-03-24 00:00:00;1998-04-21 00:00:00;2;15,17;La corne d'abondance;67, avenue de l'Europe;Versailles;France;41;9.65;6;0.0;Jack's New England Clam Chowder;19;8;12 - 12 oz cans;9.65;85;0;10;False;1998-03-24;58.0
914;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10927;4;1998-03-05 00:00:00;1998-04-02 00:00:00;1;19,79;La corne d'abondance;67, avenue de l'Europe;Versailles;France;52;7.0;5;0.0;Filo Mix;24;5;16 - 2 kg boxes;7.0;38;0;25;False;1998-03-05;35.0
911;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10973;6;1998-03-24 00:00:00;1998-04-21 00:00:00;2;15,17;La corne d'abondance;67, avenue de l'Europe;Versailles;France;26;31.23;5;0.0;Gumbor Gummiborchen;11;3;100 - 250 g bags;31.23;15;0;0;False;1998-03-24;156.0
912;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10972;4;1998-03-24 00:00:00;1998-04-21 00:00:00;2;0,02;La corne d'abondance;67, avenue de l'Europe;Versailles;France;33;2.5;7;0.0;Geitost;15;4;500 g;2.5;112;0;20;False;1998-03-24;18.0
910;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10972;4;1998-03-24 00:00:00;1998-04-21 00:00:00;2;0,02;La corne d'abondance;67, avenue de l'Europe;Versailles;France;17;39.0;6;0.0;Alice Mutton;7;6;20 - 1 kg tins;39.0;0;0;0;True;1998-03-24;234.0
909;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10858;2;1998-01-29 00:00:00;1998-02-26 00:00:00;1;52,51;La corne d'abondance;67, avenue de l'Europe;Versailles;France;70;15.0;4;0.0;Outback Lager;7;1;24 - 355 ml bottles;15.0;15;10;30;False;1998-01-29;60.0
908;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10927;4;1998-03-05 00:00:00;1998-04-02 00:00:00;1;19,79;La corne d'abondance;67, avenue de l'Europe;Versailles;France;76;18.0;20;0.0;Lakkalikori;23;1;500 ml;18.0;57;0;20;False;1998-03-05;360.0
913;LACOR;43;11;1993.0;2;1;1;211;Low Value Customers;La corne d'abondance;Daniel Tonini;Sales Representative;67, avenue de l'Europe;Versailles;France;30.59.84.10;10973;6;1998-03-24 00:00:00;1998-04-21 00:00:00;2;15,17;La corne d'abondance;67, avenue de l'Europe;Versailles;France;75;7.75;10;0.0;Rhonbrou Klosterbier;12;1;24 - 0.5 l bottles;7.75;125;0;25;False;1998-03-24;78.0
937;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10923;7;1998-03-03 00:00:00;1998-04-14 00:00:00;3;68,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;67;14.0;24;0.2;Laughing Lumberjack Lager;16;1;24 - 12 oz bottles;14.0;52;0;10;False;1998-03-03;331.0
938;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10358;5;1996-11-20 00:00:00;1996-12-18 00:00:00;1;19,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;36;15.2;20;0.05;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1996-11-20;303.0
939;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10371;1;1996-12-03 00:00:00;1996-12-31 00:00:00;1;0,45;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;36;15.2;6;0.2;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1996-12-03;90.0
940;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10610;8;1997-07-25 00:00:00;1997-08-22 00:00:00;1;26,78;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;36;19.0;21;0.25;Inlagd Sill;17;8;24 - 250 g  jars;19.0;112;0;20;False;1997-07-25;394.0
941;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10832;2;1998-01-14 00:00:00;1998-02-11 00:00:00;2;43,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;44;19.45;16;0.2;Gula Malacca;20;2;20 - 2 kg bags;19.45;27;0;15;False;1998-01-14;308.0
942;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10454;4;1997-02-21 00:00:00;1997-03-21 00:00:00;3;2,74;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;16;13.9;20;0.2;Pavlova;7;3;32 - 500 g boxes;17.45;29;0;10;False;1997-02-21;274.0
949;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10500;6;1997-04-09 00:00:00;1997-05-07 00:00:00;1;42,68;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;15;15.5;12;0.05;Genen Shouyu;6;2;24 - 250 ml bottles;15.5;39;0;5;False;1997-04-09;185.0
944;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10787;2;1997-12-19 00:00:00;1998-01-02 00:00:00;1;249,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;29;123.79;20;0.05;Thoringer Rostbratwurst;12;6;50 bags x 30 sausgs.;123.79;0;0;0;True;1997-12-19;2475.0
945;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10832;2;1998-01-14 00:00:00;1998-02-11 00:00:00;2;43,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;64;33.25;3;0.0;Wimmers gute Semmelknodel;12;5;20 bags x 4 pieces;33.25;22;80;30;False;1998-01-14;100.0
946;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10413;3;1997-01-14 00:00:00;1997-02-11 00:00:00;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;62;39.4;40;0.0;Tarte au sucre;29;3;48 pies;49.3;17;0;0;False;1997-01-14;1576.0
947;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10832;2;1998-01-14 00:00:00;1998-02-11 00:00:00;2;43,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;25;14.0;10;0.2;NuNuCa Nuo-Nougat-Creme;11;3;20 - 450 g glasses;14.0;76;0;30;False;1998-01-14;138.0
948;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10493;4;1997-04-02 00:00:00;1997-04-30 00:00:00;3;10,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;65;16.8;15;0.1;Louisiana Fiery Hot Pepper Sauce;2;2;32 - 8 oz bottles;21.05;76;0;0;False;1997-04-02;250.0
936;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10425;6;1997-01-24 00:00:00;1997-02-21 00:00:00;2;7,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;55;19.2;10;0.25;Poto chinois;25;6;24 boxes x 2 pies;24.0;115;0;20;False;1997-01-24;190.0
943;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10413;3;1997-01-14 00:00:00;1997-02-11 00:00:00;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;1;14.4;24;0.0;Chai;1;1;10 boxes x 20 bags;18.0;39;0;10;False;1997-01-14;346.0
935;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10350;6;1996-11-11 00:00:00;1996-12-09 00:00:00;2;64,19;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;50;13.0;15;0.1;Valkoinen suklaa;23;3;12 - 100 g bars;16.25;65;0;30;False;1996-11-11;193.0
923;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10350;6;1996-11-11 00:00:00;1996-12-09 00:00:00;2;64,19;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;69;28.8;18;0.1;Gudbrandsdalsost;15;4;10 kg pkg.;36.0;26;0;15;False;1996-11-11;517.0
933;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10358;5;1996-11-20 00:00:00;1996-12-18 00:00:00;1;19,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;24;3.6;10;0.05;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1996-11-20;35.0
934;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;11051;7;1998-04-27 00:00:00;1998-05-25 00:00:00;3;2,79;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;24;4.5;10;0.2;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1998-04-27;43.0
919;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10500;6;1997-04-09 00:00:00;1997-05-07 00:00:00;1;42,68;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;28;45.6;8;0.05;Rossle Sauerkraut;12;7;25 - 825 g cans;45.6;26;0;0;True;1997-04-09;364.0
920;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10454;4;1997-02-21 00:00:00;1997-03-21 00:00:00;3;2,74;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;46;9.6;10;0.2;Spegesild;21;8;4 - 450 g glasses;12.0;95;0;0;False;1997-02-21;94.0
921;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10413;3;1997-01-14 00:00:00;1997-02-11 00:00:00;2;95,66;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;76;14.4;14;0.0;Lakkalikori;23;1;500 ml;18.0;57;0;20;False;1997-01-14;202.0
922;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10425;6;1997-01-24 00:00:00;1997-02-21 00:00:00;2;7,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;76;14.4;20;0.25;Lakkalikori;23;1;500 ml;18.0;57;0;20;False;1997-01-24;283.0
924;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10493;4;1997-04-02 00:00:00;1997-04-30 00:00:00;3;10,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;69;28.8;10;0.1;Gudbrandsdalsost;15;4;10 kg pkg.;36.0;26;0;15;False;1997-04-02;287.0
925;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10923;7;1998-03-03 00:00:00;1998-04-14 00:00:00;3;68,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;42;14.0;10;0.2;Singaporean Hokkien Fried Mee;20;5;32 - 1 kg pkgs.;14.0;26;0;0;True;1998-03-03;138.0
927;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10923;7;1998-03-03 00:00:00;1998-04-14 00:00:00;3;68,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;43;46.0;10;0.2;Ipoh Coffee;20;1;16 - 500 g tins;46.0;17;10;25;False;1998-03-03;458.0
928;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10358;5;1996-11-20 00:00:00;1996-12-18 00:00:00;1;19,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;34;11.2;10;0.05;Sasquatch Ale;16;1;24 - 12 oz bottles;14.0;111;0;15;False;1996-11-20;111.0
929;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10454;4;1997-02-21 00:00:00;1997-03-21 00:00:00;3;2,74;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;33;2.0;20;0.2;Geitost;15;4;500 g;2.5;112;0;20;False;1997-02-21;36.0
930;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10493;4;1997-04-02 00:00:00;1997-04-30 00:00:00;3;10,64;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;66;13.6;10;0.1;Louisiana Hot Spiced Okra;2;2;24 - 8 oz jars;17.0;4;100;20;False;1997-04-02;135.0
931;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10631;8;1997-08-14 00:00:00;1997-09-11 00:00:00;1;0,87;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;75;7.75;8;0.1;Rhonbrou Klosterbier;12;1;24 - 0.5 l bottles;7.75;125;0;25;False;1997-08-14;61.0
932;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10787;2;1997-12-19 00:00:00;1998-01-02 00:00:00;1;249,93;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;2;19.0;15;0.05;Chang;1;1;24 - 12 oz bottles;19.0;17;40;25;False;1997-12-19;284.0
926;LAMAI;9;31;10218.0;3;3;3;333;Gold Customers;La maison d'Asie;Annette Roulet;Sales Manager;1 rue Alsace-Lorraine;Toulouse;France;61.77.61.10;10832;2;1998-01-14 00:00:00;1998-02-11 00:00:00;2;43,26;La maison d'Asie;1 rue Alsace-Lorraine;Toulouse;France;13;6.0;3;0.2;Konbu;6;8;2 kg box;6.0;24;0;5;False;1998-01-14;17.0
955;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10495;3;1997-04-03 00:00:00;1997-05-01 00:00:00;3;4,65;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;41;7.7;20;0.0;Jack's New England Clam Chowder;19;8;12 - 12 oz cans;9.65;85;0;10;False;1997-04-03;154.0
957;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10495;3;1997-04-03 00:00:00;1997-05-01 00:00:00;3;4,65;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;23;7.2;10;0.0;Tunnbrod;9;5;12 - 250 g pkgs.;9.0;61;0;25;False;1997-04-03;72.0
954;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10620;2;1997-08-05 00:00:00;1997-09-02 00:00:00;3;0,94;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;52;7.0;5;0.0;Filo Mix;24;5;16 - 2 kg boxes;7.0;38;0;25;False;1997-08-05;35.0
956;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10810;2;1998-01-01 00:00:00;1998-01-29 00:00:00;3;4,33;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;25;14.0;5;0.0;NuNuCa Nuo-Nougat-Creme;11;3;20 - 450 g glasses;14.0;76;0;30;False;1998-01-01;70.0
952;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10810;2;1998-01-01 00:00:00;1998-01-29 00:00:00;3;4,33;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;13;6.0;7;0.0;Konbu;6;8;2 kg box;6.0;24;0;5;False;1998-01-01;42.0
951;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10810;2;1998-01-01 00:00:00;1998-01-29 00:00:00;3;4,33;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;70;15.0;5;0.0;Outback Lager;7;1;24 - 355 ml bottles;15.0;15;10;30;False;1998-01-01;75.0
950;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10495;3;1997-04-03 00:00:00;1997-05-01 00:00:00;3;4,65;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;77;10.4;5;0.0;Original Frankfurter grone Sooe;12;2;12 boxes;13.0;32;0;15;False;1997-04-03;52.0
953;LAUGB;125;8;522.0;1;1;1;111;Low Value Customers;Laughing Bacchus Wine Cellars;Yoshi Tannamuri;Marketing Assistant;1900 Oak St.;Vancouver;Canada;(604) 555-3392;10620;2;1997-08-05 00:00:00;1997-09-02 00:00:00;3;0,94;Laughing Bacchus Wine Cellars;2319 Elm St.;Vancouver;Canada;24;4.5;5;0.0;Guarano Fantostica;10;1;12 - 355 ml cans;4.5;20;0;0;True;1997-08-05;22.0
958;LAZYK;349;2;357.0;1;1;1;111;Low Value Customers;Lazy K Kountry Store;John Steel;Marketing Manager;12 Orchestra Terrace;Walla Walla;USA;(509) 555-7969;10545;8;1997-05-22 00:00:00;1997-06-19 00:00:00;2;11,92;Lazy K Kountry Store;12 Orchestra Terrace;Walla Walla;USA;11;21.0;10;0.0;Queso Cabrales;5;4;1 kg pkg.;21.0;22;30;30;False;1997-05-22;210.0
959;LAZYK;349;2;357.0;1;1;1;111;Low Value Customers;Lazy K Kountry Store;John Steel;Marketing Manager;12 Orchestra Terrace;Walla Walla;USA;(509) 555-7969;10482;1;1997-03-21 00:00:00;1997-04-18 00:00:00;3;7,48;Lazy K Kountry Store;12 Orchestra Terrace;Walla Walla;USA;40;14.7;10;0.0;Boston Crab Meat;19;8;24 - 4 oz tins;18.4;123;0;30;False;1997-03-21;147.0
